Date,Open,High,Low,Close,Tick,Volume
2020.01.02 13:45,120088,120129,120058,120098,8265,37391
2020.01.02 13:50,120103,120114,120007,120053,13764,58914
2020.01.02 13:55,120053,120124,119976,120119,14926,67161
2020.01.02 14:00,120119,120180,120114,120164,14005,60866
2020.01.02 14:05,120169,120210,120078,120185,13982,57563
2020.01.02 14:10,120180,120185,120114,120154,7747,35114
2020.01.02 14:15,120149,120210,120134,120185,7322,32885
2020.01.02 14:20,120185,120256,120185,120225,9972,46895
2020.01.02 14:25,120230,120266,120139,120164,12546,52988
2020.01.02 14:30,120169,120205,120093,120164,11928,51466
2020.01.02 14:35,120164,120266,120159,120256,12277,57538
2020.01.02 14:40,120251,120423,120200,120388,32307,144504
2020.01.02 14:45,120388,120474,120276,120291,24055,102264
2020.01.02 14:50,120291,120332,120276,120317,8886,38780
2020.01.02 14:55,120312,120327,120256,120317,8394,34740
2020.01.02 15:00,120322,120383,120312,120373,10536,45733
2020.01.02 15:05,120378,120383,120307,120337,8028,32800
2020.01.02 15:10,120342,120403,120322,120373,9088,37737
2020.01.02 15:15,120373,120418,120327,120352,8556,38530
2020.01.02 15:20,120347,120373,120286,120368,10068,39979
2020.01.02 15:25,120368,120591,120347,120530,32234,146201
2020.01.02 15:30,120530,120647,120525,120616,18011,82912
2020.01.02 15:35,120616,120632,120550,120566,9694,42357
2020.01.02 15:40,120566,120586,120474,120484,11741,52288
2020.01.02 15:45,120489,120494,120418,120454,12061,50729
2020.01.02 15:50,120454,120479,120307,120337,14265,64225
2020.01.02 15:55,120337,120413,120327,120368,11203,50761
2020.01.02 16:00,120362,120368,120210,120296,24497,107120
2020.01.02 16:05,120291,120357,120266,120342,8996,39629
2020.01.02 16:10,120337,120378,120312,120373,7484,32616
2020.01.02 16:15,120373,120479,120362,120474,18043,77507
2020.01.02 16:20,120474,120540,120464,120525,17577,80906
2020.01.02 16:25,120530,120535,120464,120489,7567,35351
2020.01.02 16:30,120489,120586,120474,120561,12802,58923
2020.01.02 16:35,120566,120606,120530,120561,11843,57855
2020.01.02 16:40,120561,120743,120535,120718,25198,123718
2020.01.02 16:45,120723,120789,120698,120774,15054,69831
2020.01.02 16:50,120779,120779,120652,120693,13781,60443
2020.01.02 16:55,120693,120703,120591,120611,13472,63240
2020.01.02 17:00,120606,120652,120581,120642,10007,48138
2020.01.02 17:05,120642,120723,120637,120708,14838,66628
2020.01.02 17:10,120708,120733,120632,120657,11146,47200
2020.01.02 17:15,120662,120754,120652,120667,12227,56745
2020.01.02 17:20,120667,120698,120616,120682,9852,43060
2020.01.02 17:25,120688,120738,120677,120723,7546,35821
2020.01.02 17:30,120723,120799,120708,120754,12959,58794
2020.01.02 17:35,120754,120830,120738,120794,9258,42685
2020.01.02 17:40,120794,120815,120738,120764,7961,31192
2020.01.02 17:45,120759,120815,120698,120774,9618,39415
2020.01.02 17:50,120774,120789,120718,120743,7174,33405
2020.01.02 17:55,120748,120901,120743,120896,12493,58968
2020.01.02 18:00,120891,120901,120825,120870,7634,31317
2020.01.02 18:05,120870,121002,120860,121002,7515,43252
2020.01.03 09:05,119285,119372,118864,118915,47471,210146
2020.01.03 09:10,118910,119270,118884,119118,32837,120030
2020.01.03 09:15,119123,119362,119087,119326,27721,106125
2020.01.03 09:20,119326,119458,119209,119260,33750,120122
2020.01.03 09:25,119255,119341,119240,119306,13852,49579
2020.01.03 09:30,119301,119412,119255,119291,17797,64425
2020.01.03 09:35,119291,119352,119275,119311,6926,27151
2020.01.03 09:40,119311,119509,119260,119458,26010,99621
2020.01.03 09:45,119463,119529,119346,119387,22978,86808
2020.01.03 09:50,119382,119524,119377,119499,14263,51604
2020.01.03 09:55,119499,119727,119479,119636,33011,121555
2020.01.03 10:00,119631,119773,119489,119743,39566,139638
2020.01.03 10:05,119738,119799,119656,119707,26667,98366
2020.01.03 10:10,119712,119885,119687,119743,38270,145707
2020.01.03 10:15,119738,119854,119702,119849,18580,72206
2020.01.03 10:20,119839,120159,119839,120063,49748,197052
2020.01.03 10:25,120058,120068,119809,119829,33380,126038
2020.01.03 10:30,119834,119920,119712,119793,33870,124468
2020.01.03 10:35,119793,120037,119717,119971,37047,136284
2020.01.03 10:40,119971,120068,119854,119946,30292,122603
2020.01.03 10:45,119946,120098,119915,120078,19129,80237
2020.01.03 10:50,120078,120129,119992,120088,21264,87816
2020.01.03 10:55,120088,120139,120037,120129,14974,61903
2020.01.03 11:00,120129,120307,120114,120256,31629,124715
2020.01.03 11:05,120251,120362,120251,120332,18720,74732
2020.01.03 11:10,120337,120423,120225,120286,28794,115030
2020.01.03 11:15,120286,120525,120286,120469,23900,94441
2020.01.03 11:20,120469,120616,120464,120566,23514,91423
2020.01.03 11:25,120566,120581,120322,120393,32827,134863
2020.01.03 11:30,120398,120764,120393,120698,50212,215953
2020.01.03 11:35,120703,120784,120545,120718,29677,122076
2020.01.03 11:40,120718,120759,120515,120662,28890,121499
2020.01.03 11:45,120662,120738,120601,120708,16426,74454
2020.01.03 11:50,120703,120713,120540,120555,18690,83813
2020.01.03 11:55,120555,120637,120459,120566,20725,88126
2020.01.03 12:00,120566,120566,120220,120357,51864,224834
2020.01.03 12:05,120362,120439,120266,120403,23963,102733
2020.01.03 12:10,120398,120627,120373,120596,28408,113484
2020.01.03 12:15,120596,120713,120322,120322,33969,137420
2020.01.03 12:20,120322,120357,120124,120246,34127,141534
2020.01.03 12:25,120241,120256,120185,120205,9399,38006
2020.01.03 12:30,120205,120428,120103,120352,32303,124730
2020.01.03 12:35,120357,120484,120312,120474,17403,69248
2020.01.03 12:40,120479,120520,120393,120449,16202,63620
2020.01.03 12:45,120449,120489,120281,120291,16756,66314
2020.01.03 12:50,120296,120342,120174,120291,22617,95249
2020.01.03 12:55,120291,120423,120235,120393,17708,75146
2020.01.03 13:00,120388,120434,120180,120256,21819,87175
2020.01.03 13:05,120256,120286,120017,120053,27390,102535
2020.01.03 13:10,120053,120246,119976,120200,25886,104902
2020.01.03 13:15,120195,120210,120073,120174,16764,69918
2020.01.03 13:20,120180,120271,120129,120225,14319,57738
2020.01.03 13:25,120225,120383,120205,120271,21772,85190
2020.01.03 13:30,120266,120403,120241,120403,13089,51034
2020.01.03 13:35,120403,120444,120296,120342,18689,75901
2020.01.03 13:40,120347,120413,120225,120241,13580,53995
2020.01.03 13:45,120241,120276,120164,120200,17916,72262
2020.01.03 13:50,120205,120322,120139,120312,17148,71536
2020.01.03 13:55,120307,120342,120235,120322,11349,47633
2020.01.03 14:00,120322,120581,120312,120550,32489,130056
2020.01.03 14:05,120555,120672,120459,120637,26504,115182
2020.01.03 14:10,120632,120698,120535,120586,16741,63048
2020.01.03 14:15,120586,120667,120586,120621,9334,36250
2020.01.03 14:20,120627,120662,120494,120555,14182,54743
2020.01.03 14:25,120550,120606,120500,120566,10063,39813
2020.01.03 14:30,120566,120738,120561,120682,17796,71941
2020.01.03 14:35,120682,120728,120642,120718,9617,37198
2020.01.03 14:40,120718,120830,120703,120738,19865,80486
2020.01.03 14:45,120743,120840,120718,120794,12927,50786
2020.01.03 14:50,120789,120840,120764,120779,8309,32244
2020.01.03 14:55,120779,120820,120703,120794,13980,52633
2020.01.03 15:00,120794,120891,120774,120809,16058,66012
2020.01.03 15:05,120804,120870,120733,120804,12903,50704
2020.01.03 15:10,120799,120855,120789,120835,6137,26217
2020.01.03 15:15,120840,120855,120789,120815,6991,32010
2020.01.03 15:20,120820,120972,120809,120891,16982,72257
2020.01.03 15:25,120891,120942,120718,120809,20759,86678
2020.01.03 15:30,120815,120855,120728,120733,14861,61968
2020.01.03 15:35,120738,120774,120571,120677,32446,140807
2020.01.03 15:40,120682,120820,120672,120779,20765,93965
2020.01.03 15:45,120784,120830,120708,120718,12639,53468
2020.01.03 15:50,120718,120754,120621,120652,14010,60107
2020.01.03 15:55,120657,120748,120606,120693,10496,48198
2020.01.03 16:00,120693,120804,120637,120703,15162,64954
2020.01.03 16:05,120703,120733,120484,120545,22869,96380
2020.01.03 16:10,120545,120616,120530,120581,10089,40745
2020.01.03 16:15,120581,120672,120550,120616,11798,46179
2020.01.03 16:20,120611,120637,120540,120637,9089,37835
2020.01.03 16:25,120632,120662,120586,120642,7153,29303
2020.01.03 16:30,120642,120642,120510,120535,8725,35174
2020.01.03 16:35,120540,120586,120510,120555,9040,37922
2020.01.03 16:40,120550,120688,120525,120657,12496,52896
2020.01.03 16:45,120652,120728,120647,120688,11608,45635
2020.01.03 16:50,120688,120718,120647,120703,7109,28992
2020.01.03 16:55,120698,120774,120688,120759,10743,45626
2020.01.03 17:00,120759,120926,120698,120886,21308,91869
2020.01.03 17:05,120891,121053,120865,121043,18954,88649
2020.01.03 17:10,121043,121216,121008,121104,22326,104522
2020.01.03 17:15,121104,121312,121074,121277,19590,92993
2020.01.03 17:20,121282,121312,121114,121165,16704,78361
2020.01.03 17:25,121165,121185,121023,121033,10768,49618
2020.01.03 17:30,121033,121074,120825,120886,21057,105259
2020.01.03 17:35,120881,120977,120881,120901,9302,43936
2020.01.03 17:40,120901,121104,120891,121048,12912,59888
2020.01.03 17:45,121048,121140,120647,120718,25884,126256
2020.01.03 17:50,120723,120815,120571,120708,16051,74279
2020.01.03 17:55,120708,120779,120601,120606,10127,46374
2020.01.03 18:00,120601,120688,120296,120312,12770,52758
2020.01.03 18:05,120307,120454,120190,120291,13325,50162
2020.01.03 18:10,120281,120418,120144,120312,4661,19676
2020.01.03 18:15,120312,120342,120139,120174,4755,34917
2020.01.06 09:00,119672,119849,119514,119793,28203,119174
2020.01.06 09:05,119793,119834,119438,119539,29009,111041
2020.01.06 09:10,119534,119575,119331,119484,29073,108191
2020.01.06 09:15,119489,119611,119387,119423,28130,98071
2020.01.06 09:20,119423,119489,119326,119352,20353,80895
2020.01.06 09:25,119352,119428,119245,119265,24700,94951
2020.01.06 09:30,119260,119275,119184,119235,23106,91317
2020.01.06 09:35,119235,119311,119219,119260,13971,51997
2020.01.06 09:40,119255,119377,119255,119367,20390,83031
2020.01.06 09:45,119367,119433,119296,119326,23437,89379
2020.01.06 09:50,119326,119453,119285,119412,20860,82675
2020.01.06 09:55,119412,119575,119382,119539,24073,94430
2020.01.06 10:00,119539,119580,119341,119382,30614,120966
2020.01.06 10:05,119382,119397,119052,119128,48465,189008
2020.01.06 10:10,119128,119148,118986,119001,30411,129915
2020.01.06 10:15,119001,119067,118920,119001,27213,115802
2020.01.06 10:20,119001,119194,118945,119169,32980,128051
2020.01.06 10:25,119169,119250,119133,119199,18327,68832
2020.01.06 10:30,119199,119235,119062,119118,29384,120839
2020.01.06 10:35,119118,119153,118879,118915,38172,166056
2020.01.06 10:40,118910,119082,118823,119067,41183,168028
2020.01.06 10:45,119067,119138,118945,119011,27065,110955
2020.01.06 10:50,119016,119128,119001,119092,16165,73561
2020.01.06 10:55,119092,119174,119082,119158,17830,78445
2020.01.06 11:00,119153,119250,119118,119199,18668,90754
2020.01.06 11:05,119199,119357,119184,119331,23104,95940
2020.01.06 11:10,119331,119346,119158,119194,23994,96988
2020.01.06 11:15,119189,119209,119042,119047,26530,107417
2020.01.06 11:20,119047,119072,119021,119042,12982,64736
2020.01.06 11:25,119042,119062,118732,118818,43733,194574
2020.01.06 11:30,118823,119077,118803,118976,45382,192789
2020.01.06 11:35,118971,119031,118706,118711,37037,148771
2020.01.06 11:40,118711,118899,118651,118859,34823,155549
2020.01.06 11:45,118854,118991,118808,118920,24224,117509
2020.01.06 11:50,118920,119011,118884,118910,18464,81560
2020.01.06 11:55,118910,118910,118696,118722,29821,122851
2020.01.06 12:00,118722,118833,118722,118793,19312,81256
2020.01.06 12:05,118788,119103,118783,119077,30399,121990
2020.01.06 12:10,119082,119250,118981,119219,38216,156982
2020.01.06 12:15,119214,119250,119021,119158,28616,120157
2020.01.06 12:20,119153,119423,119148,119260,40927,161696
2020.01.06 12:25,119260,119499,119255,119387,28268,112055
2020.01.06 12:30,119392,119423,119148,119158,24473,96075
2020.01.06 12:35,119158,119458,119092,119407,32855,129148
2020.01.06 12:40,119412,119651,119407,119565,36074,149247
2020.01.06 12:45,119570,119692,119494,119514,28374,118557
2020.01.06 12:50,119514,119631,119499,119545,15397,73060
2020.01.06 12:55,119539,119595,119433,119585,22415,98178
2020.01.06 13:00,119585,119758,119575,119677,26037,123502
2020.01.06 13:05,119677,119687,119539,119661,18144,81203
2020.01.06 13:10,119661,119753,119448,119570,27705,112258
2020.01.06 13:15,119570,119606,119433,119458,20839,88084
2020.01.06 13:20,119458,119788,119397,119702,36793,154148
2020.01.06 13:25,119707,119778,119651,119677,15052,67943
2020.01.06 13:30,119677,119753,119621,119646,18272,89418
2020.01.06 13:35,119641,119677,119529,119539,15510,65320
2020.01.06 13:40,119539,119727,119519,119682,18620,74843
2020.01.06 13:45,119677,119727,119626,119646,10416,43917
2020.01.06 13:50,119641,119712,119631,119661,7393,32364
2020.01.06 13:55,119666,119722,119651,119661,7650,33689
2020.01.06 14:00,119661,119956,119600,119915,32570,135266
2020.01.06 14:05,119910,120027,119890,120017,19990,79460
2020.01.06 14:10,120017,120058,119941,119966,18333,76796
2020.01.06 14:15,119966,120098,119910,120047,23478,99767
2020.01.06 14:20,120047,120149,120017,120027,18461,78154
2020.01.06 14:25,120032,120037,119966,120012,12742,53889
2020.01.06 14:30,120017,120027,119915,120007,11757,47552
2020.01.06 14:35,120007,120078,119824,119849,20991,82708
2020.01.06 14:40,119849,119951,119824,119890,18376,75546
2020.01.06 14:45,119890,119981,119834,119956,13664,58565
2020.01.06 14:50,119956,119961,119860,119870,9752,42827
2020.01.06 14:55,119865,119966,119854,119946,9973,46227
2020.01.06 15:00,119941,120063,119910,120012,17071,69294
2020.01.06 15:05,120012,120129,119793,119844,30454,122255
2020.01.06 15:10,119849,119890,119631,119748,19639,75809
2020.01.06 15:15,119753,119809,119697,119748,13953,56368
2020.01.06 15:20,119748,119793,119666,119727,12813,53512
2020.01.06 15:25,119733,119778,119712,119743,6782,29576
2020.01.06 15:30,119743,119875,119687,119763,18609,76813
2020.01.06 15:35,119768,119799,119748,119773,6101,26010
2020.01.06 15:40,119773,119809,119702,119712,8665,35181
2020.01.06 15:45,119707,119804,119641,119743,15310,62768
2020.01.06 15:50,119748,119799,119722,119758,6249,27242
2020.01.06 15:55,119758,119768,119672,119702,9626,42373
2020.01.06 16:00,119702,119707,119397,119479,29551,123661
2020.01.06 16:05,119484,119514,119240,119387,33351,131664
2020.01.06 16:10,119387,119494,119367,119438,13628,57333
2020.01.06 16:15,119433,119514,119331,119362,14467,59350
2020.01.06 16:20,119362,119423,119108,119209,26711,110543
2020.01.06 16:25,119209,119240,119082,119164,17266,73727
2020.01.06 16:30,119164,119199,119037,119092,14546,60593
2020.01.06 16:35,119092,119103,118991,119067,12530,54166
2020.01.06 16:40,119067,119301,119067,119270,20170,83744
2020.01.06 16:45,119265,119346,119113,119143,22739,89611
2020.01.06 16:50,119143,119204,119072,119133,12322,51159
2020.01.06 16:55,119133,119189,119123,119143,7365,28390
2020.01.06 17:00,119143,119346,119143,119235,18963,79107
2020.01.06 17:05,119240,119270,119189,119225,8674,35001
2020.01.06 17:10,119225,119265,119169,119199,9189,37806
2020.01.06 17:15,119194,119245,118965,119047,17334,72129
2020.01.06 17:20,119042,119067,118965,118996,11183,48199
2020.01.06 17:25,119001,119225,118996,119184,16428,69964
2020.01.06 17:30,119184,119321,119062,119285,23477,91154
2020.01.06 17:35,119280,119301,118996,119082,18301,72406
2020.01.06 17:40,119082,119174,118935,119138,17263,67575
2020.01.06 17:45,119128,119153,118971,119052,11905,49986
2020.01.06 17:50,119052,119108,118879,119087,17065,71245
2020.01.06 17:55,119087,119225,118874,119118,16205,70997
2020.01.06 18:00,119113,119260,119052,119260,7697,32261
2020.01.06 18:05,119260,119296,119143,119235,4610,27410
2020.01.07 09:00,119641,119809,119580,119733,23013,89225
2020.01.07 09:05,119733,119758,119666,119702,9466,36723
2020.01.07 09:10,119702,119733,119666,119682,7652,24394
2020.01.07 09:15,119682,119702,119621,119672,12049,41638
2020.01.07 09:20,119672,119692,119621,119661,9217,31767
2020.01.07 09:25,119656,119687,119519,119524,22204,82393
2020.01.07 09:30,119524,119545,119484,119499,16346,58485
2020.01.07 09:35,119499,119514,119443,119499,12756,45790
2020.01.07 09:40,119494,119534,119448,119499,13121,48040
2020.01.07 09:45,119499,119514,119367,119377,21298,76123
2020.01.07 09:50,119382,119397,119331,119346,14784,52359
2020.01.07 09:55,119346,119433,119326,119372,20073,75687
2020.01.07 10:00,119372,119377,119169,119275,46254,177288
2020.01.07 10:05,119275,119397,119189,119382,32772,123330
2020.01.07 10:10,119382,119402,119047,119072,55396,218716
2020.01.07 10:15,119067,119123,118935,118986,40820,151394
2020.01.07 10:20,118981,119082,118950,119006,26364,108467
2020.01.07 10:25,119006,119057,118874,118950,28755,114892
2020.01.07 10:30,118945,118960,118727,118793,42844,184569
2020.01.07 10:35,118793,118844,118747,118767,16069,66238
2020.01.07 10:40,118762,118838,118727,118747,18129,81955
2020.01.07 10:45,118742,118747,118493,118498,49524,206627
2020.01.07 10:50,118498,118539,118315,118402,43004,183513
2020.01.07 10:55,118397,118412,118264,118351,25527,111093
2020.01.07 11:00,118351,118488,118290,118488,24434,97405
2020.01.07 11:05,118488,118645,118468,118625,30930,125751
2020.01.07 11:10,118630,118635,118412,118559,28554,114083
2020.01.07 11:15,118554,118630,118503,118554,16847,66996
2020.01.07 11:20,118554,118590,118452,118468,16237,69904
2020.01.07 11:25,118468,118579,118397,118518,24155,107852
2020.01.07 11:30,118524,118717,118513,118717,37641,152832
2020.01.07 11:35,118717,118772,118366,118397,52241,208669
2020.01.07 11:40,118397,118503,118198,118315,46979,189599
2020.01.07 11:45,118320,118452,118259,118427,23882,89428
2020.01.07 11:50,118422,118488,118361,118386,19605,79418
2020.01.07 11:55,118386,118625,118366,118564,22859,89111
2020.01.07 12:00,118564,118696,118559,118661,26030,101316
2020.01.07 12:05,118661,118711,118600,118656,16835,66011
2020.01.07 12:10,118651,118757,118635,118671,18176,76569
2020.01.07 12:15,118671,118691,118529,118569,23635,99563
2020.01.07 12:20,118569,118666,118539,118584,16263,70270
2020.01.07 12:25,118579,118722,118549,118717,17927,72276
2020.01.07 12:30,118717,118884,118508,118564,47823,198219
2020.01.07 12:35,118564,118595,118468,118518,17656,74183
2020.01.07 12:40,118518,118529,118330,118346,21825,90021
2020.01.07 12:45,118346,118483,118341,118442,16695,65332
2020.01.07 12:50,118442,118524,118432,118488,11852,49552
2020.01.07 12:55,118488,118605,118452,118544,17329,67283
2020.01.07 13:00,118544,118686,118539,118590,19226,77757
2020.01.07 13:05,118584,118651,118529,118554,12820,50784
2020.01.07 13:10,118549,118590,118478,118539,13024,53693
2020.01.07 13:15,118539,118590,118518,118569,8603,35787
2020.01.07 13:20,118564,118661,118493,118645,14366,59206
2020.01.07 13:25,118640,118742,118610,118711,18180,77221
2020.01.07 13:30,118711,118737,118549,118610,20221,84758
2020.01.07 13:35,118610,118691,118595,118645,11219,47411
2020.01.07 13:40,118645,118676,118564,118584,9757,40048
2020.01.07 13:45,118584,118661,118529,118569,15672,65769
2020.01.07 13:50,118574,118656,118554,118605,8828,37580
2020.01.07 13:55,118605,118605,118412,118539,22560,99367
2020.01.07 14:00,118539,118605,118508,118584,11232,46492
2020.01.07 14:05,118584,118681,118554,118645,13184,56813
2020.01.07 14:10,118645,118676,118539,118671,14141,62120
2020.01.07 14:15,118671,118732,118615,118666,18066,79910
2020.01.07 14:20,118666,118691,118620,118640,7180,33067
2020.01.07 14:25,118640,118823,118630,118711,23427,106046
2020.01.07 14:30,118706,118722,118635,118691,13136,55422
2020.01.07 14:35,118691,118701,118544,118584,17220,73250
2020.01.07 14:40,118584,118640,118564,118630,8703,37360
2020.01.07 14:45,118630,118752,118625,118711,17551,77146
2020.01.07 14:50,118717,118767,118701,118757,8662,39550
2020.01.07 14:55,118752,118854,118742,118798,19048,81784
2020.01.07 15:00,118798,118976,118788,118910,28521,134479
2020.01.07 15:05,118904,119006,118889,118955,15904,70158
2020.01.07 15:10,118960,119087,118950,119026,19708,93611
2020.01.07 15:15,119031,119108,118981,119072,19362,86318
2020.01.07 15:20,119072,119113,119057,119082,11422,55509
2020.01.07 15:25,119077,119123,118986,119077,19895,86322
2020.01.07 15:30,119082,119108,119057,119087,6830,31909
2020.01.07 15:35,119082,119113,119016,119062,13279,55295
2020.01.07 15:40,119072,119219,119057,119179,23156,106140
2020.01.07 15:45,119174,119291,119174,119280,16861,76402
2020.01.07 15:50,119280,119362,119194,119219,28483,125142
2020.01.07 15:55,119225,119377,119209,119245,24427,109229
2020.01.07 16:00,119250,119265,119204,119225,10823,50106
2020.01.07 16:05,119225,119235,119092,119138,20659,91230
2020.01.07 16:10,119143,119230,119092,119118,18528,80313
2020.01.07 16:15,119118,119148,118930,119037,27045,118999
2020.01.07 16:20,119037,119108,118986,119082,14292,63572
2020.01.07 16:25,119082,119123,118971,119067,14466,59910
2020.01.07 16:30,119062,119108,119016,119062,10506,45830
2020.01.07 16:35,119057,119103,118960,119031,13924,62304
2020.01.07 16:40,119026,119042,118991,119006,5761,26449
2020.01.07 16:45,119011,119011,118874,118935,17658,83261
2020.01.07 16:50,118925,118955,118879,118930,9543,43033
2020.01.07 16:55,118935,119021,118910,119016,11560,51715
2020.01.07 17:00,119021,119077,118981,119016,13167,61458
2020.01.07 17:05,119016,119062,119011,119047,6156,28198
2020.01.07 17:10,119047,119087,119016,119077,7075,32861
2020.01.07 17:15,119077,119194,118991,119001,22578,111294
2020.01.07 17:20,119001,119108,118950,119087,14594,65690
2020.01.07 17:25,119087,119123,119016,119062,10211,44605
2020.01.07 17:30,119062,119077,118996,119031,6970,31672
2020.01.07 17:35,119031,119037,118808,118838,18757,94505
2020.01.07 17:40,118844,118915,118808,118859,10459,45735
2020.01.07 17:45,118859,119026,118823,118925,12705,59650
2020.01.07 17:50,118925,119011,118869,118930,10384,51877
2020.01.07 17:55,118930,119098,118910,119082,11880,66567
2020.01.07 18:00,119077,119087,118925,118981,7437,36201
2020.01.07 18:05,118981,119016,118930,118981,3613,23103
2020.01.08 09:00,119077,119346,119016,119169,31979,137252
2020.01.08 09:05,119164,119174,118981,119031,28745,121533
2020.01.08 09:10,119031,119164,118950,119153,33180,127234
2020.01.08 09:15,119148,119291,119123,119174,33071,124062
2020.01.08 09:20,119179,119230,119103,119153,21717,76282
2020.01.08 09:25,119148,119280,119082,119265,22591,81195
2020.01.08 09:30,119260,119494,119250,119443,43518,171756
2020.01.08 09:35,119443,119595,119387,119565,32078,122479
2020.01.08 09:40,119560,119590,119463,119484,18694,68479
2020.01.08 09:45,119489,119636,119479,119545,30575,113470
2020.01.08 09:50,119545,119590,119407,119473,21592,79026
2020.01.08 09:55,119473,119621,119438,119479,28978,119219
2020.01.08 10:00,119479,119545,119387,119489,28228,111113
2020.01.08 10:05,119489,119494,119331,119372,27407,106082
2020.01.08 10:10,119377,119682,119296,119621,62866,233643
2020.01.08 10:15,119621,119768,119555,119585,45107,173924
2020.01.08 10:20,119585,119611,119504,119534,24253,97277
2020.01.08 10:25,119539,119560,119463,119514,18266,78601
2020.01.08 10:30,119519,119682,119499,119621,30844,117822
2020.01.08 10:35,119616,119753,119489,119529,34201,135781
2020.01.08 10:40,119529,119555,119336,119352,32397,121102
2020.01.08 10:45,119346,119382,119128,119169,45771,189322
2020.01.08 10:50,119164,119169,118864,118940,56480,240784
2020.01.08 10:55,118945,118996,118823,118945,26257,105267
2020.01.08 11:00,118945,118955,118473,118518,51847,211913
2020.01.08 11:05,118513,118742,118437,118737,39617,161259
2020.01.08 11:10,118732,118742,118442,118559,33108,144700
2020.01.08 11:15,118559,118610,118422,118518,22638,93137
2020.01.08 11:20,118518,118554,118330,118478,33171,131596
2020.01.08 11:25,118483,118529,118442,118483,10438,43638
2020.01.08 11:30,118483,118635,118361,118605,45243,187414
2020.01.08 11:35,118600,118625,118295,118310,41959,188439
2020.01.08 11:40,118315,118524,118270,118503,30483,128840
2020.01.08 11:45,118503,118539,118346,118483,25515,111432
2020.01.08 11:50,118478,118559,118468,118518,15084,70211
2020.01.08 11:55,118524,118590,118503,118544,15047,70789
2020.01.08 12:00,118549,118742,118524,118722,25113,110867
2020.01.08 12:05,118717,118798,118645,118701,27020,115784
2020.01.08 12:10,118701,118757,118645,118742,13844,60643
2020.01.08 12:15,118742,118838,118640,118686,23367,104142
2020.01.08 12:20,118686,118711,118600,118620,16768,75454
2020.01.08 12:25,118625,118651,118402,118559,26818,111116
2020.01.08 12:30,118554,118590,118270,118320,31723,138945
2020.01.08 12:35,118320,118325,117934,118000,50282,227824
2020.01.08 12:40,118000,118127,117944,118036,21010,88469
2020.01.08 12:45,118036,118148,118005,118132,15130,61119
2020.01.08 12:50,118132,118193,118036,118153,15924,62957
2020.01.08 12:55,118153,118219,118117,118173,11300,47836
2020.01.08 13:00,118168,118193,118066,118117,13776,56244
2020.01.08 13:05,118117,118285,118112,118219,18712,77538
2020.01.08 13:10,118219,118386,118163,118366,15735,65200
2020.01.08 13:15,118366,118442,118325,118361,16232,70456
2020.01.08 13:20,118361,118402,118285,118336,12560,54457
2020.01.08 13:25,118330,118798,118148,118610,46444,190423
2020.01.08 13:30,118615,118651,118376,118595,42469,175258
2020.01.08 13:35,118590,118904,118544,118696,50418,210185
2020.01.08 13:40,118696,119108,118666,119057,42458,171600
2020.01.08 13:45,119057,119123,118757,118940,37466,155150
2020.01.08 13:50,118940,119245,118894,119225,39439,174318
2020.01.08 13:55,119225,119240,118971,119006,24351,100044
2020.01.08 14:00,119006,119179,119001,119067,21184,88612
2020.01.08 14:05,119067,119108,118981,119072,13547,54453
2020.01.08 14:10,119072,119143,118971,119026,16172,72330
2020.01.08 14:15,119021,119133,119011,119037,14195,62455
2020.01.08 14:20,119042,119128,118996,119108,10469,48112
2020.01.08 14:25,119108,119194,119057,119108,17764,77670
2020.01.08 14:30,119103,119184,119077,119148,9743,44440
2020.01.08 14:35,119148,119230,119103,119128,13983,66504
2020.01.08 14:40,119123,119133,118879,118899,22761,99190
2020.01.08 14:45,118904,118920,118767,118889,24546,103911
2020.01.08 14:50,118889,118986,118864,118976,12866,53385
2020.01.08 14:55,118981,119047,118940,118960,13009,56517
2020.01.08 15:00,118965,119072,118904,119057,14764,63352
2020.01.08 15:05,119052,119067,119016,119037,6870,30199
2020.01.08 15:10,119037,119047,118925,119011,14747,63301
2020.01.08 15:15,119011,119057,118971,119042,7221,30992
2020.01.08 15:20,119042,119108,119001,119077,13515,56679
2020.01.08 15:25,119077,119103,119021,119077,7867,34475
2020.01.08 15:30,119072,119092,118971,119006,10957,49575
2020.01.08 15:35,119006,119047,119001,119026,5720,24922
2020.01.08 15:40,119026,119037,118838,118884,18272,79346
2020.01.08 15:45,118884,118889,118686,118732,27495,124655
2020.01.08 15:50,118732,118742,118579,118620,24229,103944
2020.01.08 15:55,118620,118645,118417,118432,24506,108010
2020.01.08 16:00,118432,118549,118422,118518,13924,58966
2020.01.08 16:05,118518,118656,118513,118625,17545,76991
2020.01.08 16:10,118625,118640,118590,118620,6072,30323
2020.01.08 16:15,118615,118671,118610,118620,7583,35199
2020.01.08 16:20,118620,118691,118574,118651,12677,55073
2020.01.08 16:25,118645,118666,118518,118554,14049,59975
2020.01.08 16:30,118554,118605,118524,118574,7894,34916
2020.01.08 16:35,118579,118645,118574,118610,7197,33107
2020.01.08 16:40,118610,118681,118600,118610,9741,41370
2020.01.08 16:45,118605,118681,118590,118645,8557,40450
2020.01.08 16:50,118651,118711,118625,118691,8730,42418
2020.01.08 16:55,118691,118696,118569,118645,11536,51695
2020.01.08 17:00,118645,118808,118620,118793,18254,80165
2020.01.08 17:05,118788,118869,118762,118844,14145,62563
